movie_title,word_count,lexical_diversity,sentiment,subjectivity,avg_sentence_length
Commando_0088944,15566,0.2575485031478864,0.016031105371398548,0.4395114560955271,9.716863721219664
Complete Guide to Guys_0407680,16645,0.2697506758786422,0.08381795048522388,0.4519644318521184,9.26012201885746
Con Air_0118880,27477,0.30756632820176877,0.04698807380375928,0.4491688510669181,7.055883106895668
Conan the Barbarian_0816462,21415,0.26537473733364464,-0.003319292055557763,0.46067324692895467,9.044341216216216
Conan_1637574,25059,0.27323516501057504,-0.01910828671848691,0.4644794009700312,10.28137817883511
Concussion_3322364,25504,0.30242314930991215,0.03988991508529982,0.4532814218026787,6.678913324708926
Confessions of a Dangerous Mind_0270288,21938,0.26925882031178777,0.03322649120108943,0.49956413293805824,7.225721784776903
Conquest of the Planet of the Apes_0068408,17839,0.3766466730197881,0.002987069537863502,0.4354729354973655,10.674224343675418
Conspiracy Theory_0118883,21121,0.26646465602954406,0.026494698789299765,0.4127674420866911,6.481039755351682
Constantine_0360486,22607,0.2649621798557969,0.014540812630656354,0.43221881898965214,8.34548802946593
Contagion_1598778,23372,0.28469964059558445,-0.018247324600915722,0.4583865888562022,7.513288504642971
Cool Hand Luke_0061512,21984,0.26819505094614265,0.0008400782950571157,0.44450897972084435,8.54108527131783
Cool Runnings_0106611,19391,0.28317260584807386,0.08169220355376158,0.43769800249814733,8.001614856681469
Cop Land_0118887,23090,0.2772628843655262,-0.005992762293828379,0.4508612447544739,7.573162729658793
Copycat_0112722,24766,0.272631833965921,0.018298266177834602,0.4611921783072637,6.405146316851665
Coraline_0327597,21043,0.2933041866653994,0.03441010904209663,0.48289070487828234,8.644325657894736
Cortes_3523738,29025,0.27944875107665806,0.0681468517663057,0.4616353191706966,8.587923416789396
Cougar Town_1441109,21254,0.2792886044979769,0.07541395442126823,0.407478700180828,7.992111194590533
Courage Under Fire_0115956,26085,0.23216407897258962,0.03473802967538329,0.4486742080549423,6.065901262916189
Cowboys Aliens_0409847,23838,0.31873479318734793,0.006255030662261297,0.48631277180246224,9.466269841269842
Cradle 2 the Grave_0306685,14968,0.3024452164617851,0.0386206598610233,0.4338107939539659,5.879228953579858
Crank_0479884,19673,0.28211254002948205,4.403270264140711e-05,0.45258057561813064,8.674988854213108
Crash_0115964,16042,0.28257075177658647,0.014204165846779481,0.4431094254230617,13.90467937608319
Crawl_8364368,13945,0.26747938329150234,0.007040545053579852,0.4397844932102955,5.390262751159196
Crazy Heart_1263670,21851,0.23916525559470964,-0.0665098224976648,0.4876618880950208,7.908730158730159
Crazy Love_0417555,18512,0.25783275713050996,0.053856650718895636,0.4857624093593478,6.835298452468681
Crazy Rich Asians_3104988,21425,0.27911318553092185,0.15678540156998302,0.4863915555101664,6.86517571884984
Crazy Stupid Love_1570728,17621,0.2628114181942001,0.0795902563268361,0.5441680466772487,6.16340782122905
Crazylove_0416658,18424,0.2592813721233174,0.05242248134795454,0.48652968679585357,6.815060908084164
Creed II_6343314,18948,0.28699598902258816,0.11872777107152128,0.4931175658556612,8.212894850713976
Creed_3076658,22584,0.24628055260361317,0.03417005198971941,0.37065563089645664,7.84375
Crime Spree_0310924,21005,0.2156153296834087,0.026969838971792084,0.4393609404306517,7.66690988690259
Crimson Peak_2554274,21023,0.2959615659040099,0.08347882537350827,0.5022778752475955,7.889013873265842
Cross of Iron_0074695,22707,0.23239529660457128,0.011949648658633034,0.4445343328546448,8.810077519379846
Crouching Tiger Hidden Dragon Sword of Destiny_2652118,10293,0.30418731176527736,0.075203001492722,0.4551432339142912,6.951417004048583
Cruel Intentions_0139134,16595,0.22386260921964446,0.060924481083919915,0.565210094138666,6.484447900466563
Crusades_0111931,29700,0.2615824915824916,0.037272278852419995,0.4186846979185689,9.59111397295557
Curse of the Cat People Glenda and Odessa_1763990,22629,0.21574086349374696,0.08614377377900265,0.4638072722469394,9.412349772067966
Custody_6002232,12669,0.27760675665009077,0.08306631603258592,0.46602894655804655,6.2788509162951955
Dallas Buyers Club_0790636,19204,0.2656738179545928,-0.021238320167025176,0.4508225648270563,8.140202702702704
Damien Omen II_0077394,18318,0.31095097718091497,-0.0002560911687470244,0.5083988275129268,9.447638603696099
Damsels in Distress_1667307,18826,0.292574099649421,0.07789866124379626,0.53195577594123,7.184918529746116
Dances with Wolves_0099348,33672,0.19033618436683297,0.03399020676293404,0.4379819401377846,9.812700262161375
Dangal_5074352,21507,0.27000511461384663,0.04630621582597682,0.3988041302379538,7.658777817025786
Dangerous Liasons_0582886,20451,0.25382621876680844,0.0889225031968934,0.5119080878471126,9.806513409961687
Daredevil_0287978,17584,0.2985100090991811,0.018202547721674872,0.4381548951869148,7.693112467306015
Dark Asylum_0224626,16293,0.3425397409930645,0.0909547269416851,0.4779408416404382,7.709219858156028
Dark City_1055019,25592,0.257267896217568,-0.04099291755067202,0.34922502194718164,7.627851851851852
Dark Games_1234927,17511,0.220775512534978,-0.037645744846543795,0.44244961536016236,7.804260985352863
Darkest Hour_4555426,17203,0.3301749694820671,0.06857587142398722,0.456238625627766,9.293706293706293
Darkman_0099365,24023,0.3137409982100487,0.024382705083558668,0.458403347707145,8.056913290927351
Date Night_1279935,19978,0.24767243968365202,0.057670189840331884,0.496003867208113,7.911032028469751
Dave_8531222,20736,0.2535686728395062,0.12064879049986456,0.4446780584866515,8.421266233766234
Day of the Dead_0088993,22822,0.29081587941459996,0.007323905741694209,0.43247019476250254,7.996885813148789
Days of Heaven_0077405,17443,0.2642320701714155,0.06011839012242239,0.4467969499138848,8.566065333983422
Days of Thunder_0099371,26877,0.23268966030434945,0.0901633742441511,0.45986927615367934,10.23261117445838
Dazed and Confused_0106677,22480,0.25965302491103204,0.04930845645288103,0.44110846060455955,8.997186495176848
Dead Birds_0377749,22783,0.18965895623930124,0.026619445565420116,0.4144617592075218,8.816950464396285
Dead Dogs Wag No Tails_0732564,16538,0.3173297859475148,0.10528396878006259,0.4483951869889369,6.287165976665412
Dead Poets Society_0097165,19033,0.2317553722482005,0.08802026411224403,0.4748537157287157,7.047548838923701
Dead Silence_0455760,18988,0.2818095639351169,0.03234656249591914,0.46042266556972405,8.009643605870021
Dead to Me_10160908,6265,0.33391859537110935,-0.006192295663052535,0.5458271906482915,6.782702702702703
Deadpool_1431045,22780,0.35618964003511855,0.04490330886022116,0.4950810779744788,7.341033044594161
Death Note_1241317,18535,0.2679255462638252,0.01618870589535913,0.4512153970581391,7.4648170486529954
Death Proof_1028528,19808,0.31901252019386106,0.01586246919580252,0.4980387409554076,7.2413155949741315
Death Sentence_0804461,17474,0.2841364312693144,-0.0006698051365883386,0.4647045713610402,30.08433734939759
Death at a Funeral_1321509,17383,0.21480757061496863,0.044098445332610765,0.4862346595282517,6.383064516129032
Death to Smoochy_0266452,22285,0.26914965223244336,0.08830679500775758,0.5138058370201227,7.649248633879782
Debt The Good the Bad the Ugly_1755079,22664,0.23133603953406284,0.05457119660244655,0.4482179365512698,8.506357516828722
Deception_0800240,23825,0.27836306400839456,0.07088281729058428,0.46408426832837374,8.991356632844795
Deceptions_0089008,19605,0.26493241520020405,0.04779155768999519,0.5024937169312169,6.945448104852994
Deep Cover_0104073,19003,0.2861653423143714,0.023737361054743892,0.47384519863816743,7.188821752265861
Deep Impact_0120647,26552,0.2772672491714372,0.0591337971084695,0.43119034818228347,7.941246644795705
Deep Sky Eye_9489732,17983,0.2958349552355002,0.044116481393392325,0.43233997769411464,8.000443262411348
DeepStar Six_0097179,15011,0.2821264406102192,-7.138308799359325e-05,0.4800735075392085,8.076882007474639
Deja Vu_0453467,26384,0.2604229836264403,0.021157537102211858,0.43287938130868225,9.012044046799724
Deliverance_0068473,26161,0.25201636023087803,0.047149889214067105,0.47637808872708226,12.387417218543046
Demolition Man_0106697,24462,0.29735916932384926,-0.006283571697411603,0.44681564026204434,7.20005875440658
Den of Thieves_1259528,30115,0.2944379877137639,0.003287773318073522,0.4438514141025559,7.8625357979692785
Denial_4645330,24059,0.25990273909971323,0.12853242400879075,0.44862979677394793,7.993706525339516
Detective_0089066,10610,0.4252591894439208,0.053154919983278204,0.4484370222554299,7.397364771151179
Detroit Rock City_0165710,24537,0.28683213106736766,-0.01454827747773061,0.46532276923076926,8.633426966292134
Devil in a Blue Dress_0112857,21845,0.2302128633554589,0.10400997962389688,0.49573103576010424,8.883428107229895
Diamond Dust_4003070,18568,0.30434080137871605,0.015297378555698949,0.5127631399073838,6.087426326129666
Diary of a Wimpy Kid_1196141,20119,0.26015209503454445,0.05411529633260122,0.42394616983851113,8.228792822185971
Die Hard 2_0099423,22993,0.3101378680467968,0.026644650686261682,0.45468868722879446,10.943046986236356
Die Hard with a Vengeance_0112864,23222,0.2980363448454052,0.01609439723349153,0.39457145391064086,6.843549328663164
Die Hard_0095016,22518,0.2869704236610711,0.06488782584312029,0.4579430250803107,8.668316831683168
Diner_0083833,18133,0.3306678431588816,0.07741736462635936,0.4525958056249062,6.18773171553758
Dirty Girl_1107319,16107,0.29111566399701994,0.07623343848683524,0.5150778175126,7.38038496791934
Disclosure_0109635,20161,0.28441049551113534,0.06985160598237791,0.4788646655997401,6.482571154461145
Disobedience_6108178,17838,0.25810068393317637,0.06886774630248524,0.4685001719238664,6.028677462887989
District 9_1136608,15949,0.2714903755721362,0.003784591114663448,0.47665257508729303,9.067536889897843
Disturbia_0486822,22883,0.25341956911244157,0.005485145952011357,0.4117144806947442,9.95535327264846
Disturbing Behavior_0134619,21017,0.3914926012275777,0.02336814925694801,0.46191296077659744,7.224049331963001
Divergent_1840309,7501,0.35128649513398214,0.04617770100754395,0.4832087739679362,8.342222222222222
Django and Sartana Are Coming It s the End_0216546,25468,0.2827862415580336,0.0679591564765983,0.4100452389987272,12.47269212179797
Do the Right Thing_0097216,842,0.5249406175771971,0.14051838733656916,0.5354785954785954,8.028571428571428
Doctor Sleep_5606664,25563,0.2614716582560732,0.08794002638373132,0.48812901131493075,6.612561385370896
Dog Day Afternoon_0072890,25129,0.22392454932548053,0.01679750934181905,0.45775439182155625,8.313511727783284
Dogma_0120655,15051,0.3011095608265232,0.020011658037033975,0.4704942793213472,9.255528255528256
Doing Time_0808884,18013,0.26813967690001667,0.0582711941675043,0.5094105349084593,6.923522595596755
Dominion_0112882,8205,0.3946374162096283,0.08050092535195792,0.5240260768676916,6.904602510460251
Don t Look Now_0069995,21118,0.39208258357799036,0.023083287859960843,0.4502840944128822,12.32207338380897
Donnie Brasco_0119008,20419,0.29007297125226505,-0.007480604819314495,0.49171527098946527,7.009989665862901
Donnie Darko_0246578,17907,0.26425420226726976,0.1114508610425021,0.4538076481289668,6.606708440840398
Doom Patrol 1x1 REACTION Pilot_11528496,11883,0.3397290246570731,0.04499724813728389,0.48805875709321744,7.198547215496368
Double Indemnity_0036775,28858,0.18234111858063623,0.03298566811610289,0.45149203373116414,8.260658082975679
Down in the Boondocks_0591691,24236,0.24220168344611323,0.013261177630949694,0.46795521469917933,8.198447519406008
Downhill_4558376,17207,0.2894752135758703,0.11645038849853606,0.46837271021516685,5.848054145516074
Downsizing_1389072,23693,0.2941375089688938,0.11736566781783479,0.48664824202265244,8.368383909668314
Downton Abbey_1606375,18697,0.2240466384981548,0.07801499713093939,0.49144960036800633,5.697015834348355
Downton Abby Miller_2996668,18697,0.2240466384981548,0.07801499713093939,0.49144960036800633,5.697015834348355
Dr Jekyll and Mr Hyde_0022835,29513,0.22789956968115746,0.031089514350758168,0.49167893338395835,9.412305740564541
Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb_0057012,19426,0.2684546484093483,0.04763311535774536,0.4834667270713784,8.418733960650128
Drag Me to Hell_1127180,15967,0.2904741028371015,0.06204712678053913,0.4401275891915703,7.047598060819745
Dragon Slayer_3710404,19288,0.28147034425549566,0.09197034111193855,0.4735935003984794,8.563249001331558
DragonHeart_0116136,26175,0.29891117478510026,0.01632781592608062,0.4894123184140395,7.857185185185185
Dragonslayer_0082288,18541,0.2911924923143304,0.04565975576906075,0.48990955108668105,8.61309800278681
Drive Angry_1502404,16363,0.28717227892195807,-0.013386393759308782,0.4322962688436963,6.55087440381558
Drive_0780504,19661,0.2380346879609379,0.0713713107113729,0.4543360131931565,10.414595452141723
Driving Miss Daisy_0097239,20479,0.262561648517994,0.07949246114610703,0.44962084882374725,7.34671925421298
Drop Dead Gorgeous_0157503,16475,0.32479514415781485,0.1033276898309766,0.4378346883203809,7.147498931167165
Drugstore Cowboy_0097240,21549,0.22381549027797112,0.04502474405045194,0.46008078897423155,10.750124688279302
Duchess the Xmas Killer_11343194,19993,0.2572900515180313,0.09583440571460722,0.4896683791670692,8.415966386554622
Duel_0067023,16910,0.259491425192194,-0.026547812549161488,0.4061628647132247,10.680503144654088
Dumb and Dumber_0109686,19909,0.2679692601336079,0.0045400481915427665,0.4376491379242731,8.325978351373855
Dumb and Dumber_9113296,19595,0.2615973462618015,0.1192400128969901,0.476534590308313,7.254424778761062
Dumb and Dumberer When Harry Met Lloyd_0329028,18407,0.27837235834193513,0.11326679879103194,0.4780033974388811,7.195940671350508
Dune_0087182,21151,0.25544891494491984,0.057977837326296244,0.4829017823880837,7.701671511627907
Dunkirk_5013056,12778,0.3354985130693379,-0.005855008333665583,0.3534090029326121,9.516272189349113
Duplex_1410017,18170,0.30759493670886073,0.0873314452471854,0.4403811235355074,6.784810126582278
E T the Extra Terrestrial_0083866,20464,0.29275801407349494,0.05029155728374472,0.47677660458910454,6.329283110571081
E101 Pilot_10161616,10542,0.35704799848226143,0.12313017751818003,0.4723481999116697,9.029736618521666
Eagle Eye_1059786,26334,0.3241436925647452,0.03982371420987901,0.4625651290819355,9.47432239657632
Easily Broken_0946528,27670,0.23079147090711963,0.0894189715540415,0.4592862330745154,9.859580519018841
Eastern Promises_0765443,18814,0.2368980546401616,0.015557104671855492,0.4578408948143676,7.5312
Easy A_1282140,18407,0.27163579073178684,0.0721060164006623,0.5165223378674467,7.735540653813914
Ed Wood_0109707,24869,0.28412883509590253,0.0686969703205375,0.5087777441707575,6.342893401015228
Edge of Darkness When in Rome Saint John of Las Vegas Legion Tooth Fairy 44 Inch Chest_1596979,54,0.8703703703703703,-0.03290043290043292,0.4887445887445887,6.0
Edge of Tomorrow_1631867,22808,0.28976674850929496,-0.003997868433439023,0.4517711981375949,8.493859322664681
Edges of Darkness_1442498,19626,0.3396514827269948,0.005470904340182489,0.4662297268459244,7.4579863739591215
Edtv_0131369,20902,0.2579179025930533,0.07759665527938286,0.4858992704180995,6.460135970333745
Edward Eddie the Eagle Edwards_5328298,20509,0.30191623189819106,0.06784097797604152,0.4448086933468291,8.017133956386292
Edward Ford IMDb_3020462,21909,0.26851978638915514,0.02515613605169884,0.4350369796149009,9.566506759703445
Egyptian Theatre_3471210,32515,0.23653698293095493,0.03387275211144274,0.4904589651865102,13.427512355848435
Eight Legged Freaks_0271367,16500,0.2787878787878788,0.028950310252932654,0.4188905936597019,6.341248563768671
Eighth Grade_7014006,18701,0.2679001122934602,0.08262714816383292,0.47510073561703964,6.744202640028541
El Mariachi_0104815,11771,0.2461982839181038,-0.0503212493755257,0.39544815544815537,9.253731343283581
El cantante_0458522,23325,0.3015648445873526,0.14800661873912221,0.4941371735661426,6.604132680804785
El pianista_0158088,19292,0.2690752643582832,0.021692078973082934,0.45886374998579676,7.983471074380165
Elf_0319343,11311,0.33825479621607285,0.10645964738173468,0.5506682834916984,7.520529801324503
Eli_5294518,20436,0.2397240164415737,0.04204244798207039,0.49261833250837134,7.32906894100924
Elizabeth Blue_5881892,18705,0.2256081261694734,0.06965811730482689,0.45797144510848703,7.793017456359102
Elizabeth The Golden Age_0414055,18983,0.2740873413053785,0.07792399423677968,0.45854171745724276,7.923492723492724
Elizabethtown_0368709,22980,0.29617058311575284,0.0836050616140948,0.4613867046581886,7.930878777353247
Elysium_1535108,24797,0.27168609105940233,0.011393043315747068,0.4865796349690271,7.541982418914823
Empire of the Sun_0092965,34299,0.2515233680282224,0.040211595547014894,0.38100790460484363,9.604195804195804
Encrypt_0338963,19967,0.29513697601041716,0.052098596825497855,0.434169722536274,7.463205080313784
End of Days_0146675,25653,0.26402370093166494,0.004730828422234666,0.4297614158551665,7.65839808726838
End of Watch_1855199,15981,0.31074400851010575,0.057401732867100784,0.44085727323822543,6.0859315589353615
Enemy of the State_0120660,19501,0.29747192451669147,0.012387287095620416,0.4479054530860088,7.213126843657817
Enough Said_2390361,12843,0.2623997508370318,0.12479665738125478,0.558357524751923,6.04280338664158
Enough_0278435,20543,0.2884680913206445,0.056928421528134855,0.49999393538742626,7.263342696629214
Enter the Void_1191111,9870,0.31671732522796353,0.021983770196554293,0.43079611835975445,11.001117318435755
Entrapment_0629253,26475,0.32396600566572237,0.08059896221374828,0.45028944610656635,6.851985559566787
Equilibrium_0238380,22212,0.35044120295335857,0.022918276213545398,0.4871643491545608,8.291398256915498
Equity_3958780,17043,0.2737194155958458,0.0487463890517276,0.48920928569886973,6.78060413354531
Eragon_0449010,20354,0.20590547312567553,-0.0022690392343184458,0.408448403848837,7.941290824261276
Erik the Viking_0097289,13290,0.27945823927765234,0.0311541578462701,0.5295548983924775,7.152232383001614
Erin Brockovich_0195685,26873,0.21783946712313473,0.05573545913306552,0.48568938154044516,8.220858895705522
Escape from L A_0116225,20927,0.2787308262053806,0.015468697300712443,0.42855255855255797,8.37674790251698
Escape from New York_0082340,8893,0.30608343641066005,0.024750633759449327,0.44236192981220107,6.486784140969163
Escape from the Planet of the Apes_0067065,3711,0.47965507949339803,-5.797531929938773e-06,0.49393105346067023,8.623556581986143
Eternal Sunshine of the Spotless Mind_0338013,21101,0.22543955262783755,0.05079531129168565,0.5187003519807386,6.464788732394366
Event Horizon_0119081,18089,0.282989662225662,0.026947333037176807,0.46623619032994046,6.634932259245698
Every I Know What You Did Last Summer Movie Ranked_13256474,10163,0.2328052740332579,-0.0005628027252567737,0.43457709447415277,10.068316831683168
Evil Dead II_0092991,16471,0.227490741302896,-0.019325152552907534,0.43949672613010693,8.82387580299786
Evil Under the Sun_0083908,30171,0.21547181067912896,0.0521989348675204,0.4679455818710201,10.49703108627314
Ex Machina_4601270,17127,0.25007298417703044,0.06809941069031983,0.4673194893684409,6.500381097560975
Excalibur_0082348,24907,0.24081583490584976,0.037145530741787475,0.49897158149831944,9.785153181461116
Excess Baggage_2171882,17482,0.2574648209587004,0.015079079986604528,0.4552124195039606,8.44417593040116
Executive Decision_0116253,28304,0.2545929903900509,0.03530076111144259,0.4733193673775605,10.072088068181818
Expendable_1181606,21107,0.29786326811010566,-0.002045645856843769,0.4492978081589191,9.506960035922766
Extract_1225822,18086,0.22752405175273693,0.05930119633715632,0.515662244774302,7.448417591450884
Extremely Wicked Shockingly Evil and Vile_2481498,19258,0.3090144355592481,0.08535008105320602,0.4891856238490854,8.52720035382574
Eye in the Sky_2057392,23879,0.2761422170107626,0.062471125336428394,0.3989503796036459,8.707848837209303
F_1486670,24665,0.30176363267788364,0.061435646864640966,0.4326035638424691,8.829581993569132
Face Off_0119094,21427,0.2870210482102021,0.017285966980500767,0.4800916228287611,7.500873209919665
Fahrenheit 451_0360556,25526,0.2944057039880906,0.08466388534227737,0.47771985691583624,7.772699757869249
Fair Game_0977855,20379,0.2938318857647578,0.04181066426570623,0.43367581820607054,6.812333333333333
Fallen Angels_0112913,21203,0.2922699617978588,0.035060697635697635,0.47138498168498166,7.357216672407854
Fantastic Four_0120667,24787,0.28418122402872475,0.05612052859586314,0.44565777484762154,6.935018050541516
Fantastic Four_1502712,24773,0.2840996245912889,0.05556420036220528,0.44635318513969385,6.934981939427619
Fantastic Mr Fox_0432283,19675,0.2696823379923761,0.010377301747705481,0.46773088978552974,8.634969325153374
Fantastic Voyage_0060397,23910,0.2465077373483898,0.027396557483044315,0.47765002575549464,10.958447488584476
Far from Heaven_0297884,21949,0.25185657660941274,0.09846361616945856,0.46835919273962734,7.396697000337041
Far from the Madding Crowd_5146456,19777,0.2749153056580877,0.09787123448715537,0.4886756697912392,8.217805383022775
Fargo_2802850,14209,0.275107326342459,0.06723710540594707,0.4594485932284975,7.47874601487779
Fast Five_3022828,24445,0.28594804663530377,0.052778714686428335,0.43384687107048947,9.243874858650583
Fast Times at Ridgemont High_0083929,21209,0.24315149229100855,0.07902892799852977,0.45930855191320336,6.960065466448445
Fatal Attraction_0093010,21345,0.3258842820332631,0.08856762530993159,0.5014148720242941,7.043992120814183
Fatal Instinct_0106873,25042,0.2901924766392461,0.020625436793621263,0.470858245974525,6.722237088573722
Fear and Loathing in Las Vegas_0120669,19412,0.3191840098907892,0.01982028724194761,0.45587699998414294,7.811646586345382
Fear of Clowns_0362636,21613,0.2371720723638551,0.060677582696221616,0.4870921250811808,7.428327061238454
Feast_0426459,15396,0.3056638087815017,-0.0003735882207256587,0.4300057948118294,6.86432384341637
Fences_2671706,28843,0.15948410359532642,0.15245361053672962,0.5101969800333873,7.884669086847249
Fernando Arrabal lit Sa corolle noire ditions A Biren suivi de Ah la belle ann e ditions Ginasservis et Paris_12447550,22323,0.231286117457331,0.06482195955086582,0.4836144466644472,7.262342691190707
Ferris Bueller s Day Off_0091042,20700,0.25072463768115943,0.009869215026060491,0.5074825335572286,6.824342105263158
Field of Dreams_0097351,22176,0.24129689754689754,0.08382668426875743,0.48163455965894975,8.723179326546594
Fifty Fifty_0106902,14072,0.28368391131324616,0.05205380998940233,0.535169065430693,6.5912476722532585
Fight Club_0137523,24794,0.28353633943696055,0.048207686895575086,0.4134456252856878,6.972456436200113
Fighting Belle_5662022,18420,0.2943539630836048,0.07906025166712395,0.46904595084248735,6.570970042796006
Fighting with My Family_6513120,19117,0.30193021917664903,0.06394982743427816,0.4579612942254304,7.026392961876833
Film Stars Don t Die in Liverpool_5711148,17431,0.3193161608628306,0.08099664417877885,0.4773230446559405,6.41875
Final Analysis_0104265,19226,0.31285758868199315,0.02535310598641473,0.5016788733997004,6.939117754283631
Final Destination 2_0309593,21298,0.296976241900648,0.007348780245519362,0.4508457766066461,8.603940490550864
Final Destination_0195714,14428,0.3148738563903521,0.02613459530909924,0.4707257455312552,7.8185224839400425
Firetrap_0243907,19131,0.24928127123516805,0.028000995998378148,0.4527199632827904,6.7407797681770285
First Blood_0083944,17765,0.38649028989586265,-0.005158903018278008,0.43399759499759594,10.537685459940652
First Man on Mars_4562262,29968,0.28293513080619326,0.03253178952906973,0.4446025516190271,7.250543084721216
First Reformed_6053438,13898,0.34738811339761116,0.1070498006961421,0.43106288111166086,7.555435370470525
First They Killed My Father_4882376,21519,0.2334680979599424,0.01614267146819231,0.42739691485640646,10.12312030075188
Five Easy Pieces_0065724,16147,0.2551557564872732,0.006465389448366686,0.4892435453258133,9.635223880597016
Five Feet High and Rising_0240507,4416,0.3383152173913043,0.002998540035207204,0.4113590895477688,7.223856209150327
Fixed_4777004,1232,0.47483766233766234,0.004462980367585643,0.37772556390977446,6.5132275132275135
Flash Gordon_0080745,16867,0.3203889251200569,0.056144468469099255,0.5086067374569483,9.674498567335243
Flashdance_0085549,20753,0.29966751794921215,0.09297201397791525,0.46617132430437214,7.200276720857834
Fletch_0089155,16516,0.2888108500847663,0.00023422978470297168,0.22179691992783374,8.245221445221445
Flight 29 Down_0433275,18978,0.26615027927073454,-0.01516569532668381,0.46280062904090896,8.12206572769953
Flight_1907668,29236,0.24634012860856477,0.0383008980212927,0.4293343297290665,8.242084617539927
Flipped_0817177,18359,0.23590609510321914,0.06454055079969705,0.4780523848328727,7.383252818035427
Focus_2381941,21583,0.29680767270536995,0.09159919414936807,0.4765940878899159,6.878103119032463
For Colored Girls_1405500,16706,0.2209385849395427,0.09410570830227177,0.48916031853342995,7.414634146341464
Forgetting Sarah Marshall_0800039,17557,0.2699777866378083,0.09589706818756341,0.5360664086010107,6.597529015350056
Forrest Gump_0109830,22483,0.21167104034159143,0.05727494522628284,0.43061898182181246,7.44308808973936
Fortune Cookie_0210688,19620,0.2704383282364934,0.07358414982110816,0.5032300894219026,7.3274962742175855
Four Feathers_0005353,17281,0.25924425669810774,0.031031552295441186,0.44011992945326306,8.232524964336662
Four Lions_1341167,18953,0.28000844193531366,-0.016710068759822037,0.4656927237601572,7.274279210925645
Four Rooms_0113101,21981,0.24657658887220782,0.07722606531403854,0.5161884129172858,8.393823865802517
Four Weddings and a Funeral_0109831,22548,0.260111761575306,0.11735428340432655,0.5136172037838703,7.3278210116731515
Fracture_0488120,18594,0.27541142303969024,0.022593017214567513,0.4525559383798023,8.170091823349367
Frailty_0264616,23229,0.18046407507856557,0.014267940888476634,0.42606214640738477,8.134709587123863
Frances Ha_2347569,14164,0.2772521886472748,0.07319935818846958,0.5224678890553891,5.885631709331132
Frances_0083967,24454,0.27954526866770263,0.0707168393746208,0.46921925730519437,7.141025641025641
Frank Miller s Sin City A Dame to Kill For_0458481,17891,0.27639595327259514,0.06968552928699288,0.5117728622369974,6.904157043879907
Frankenweenie_1142977,12842,0.2800186886777761,0.062216735810469985,0.5142513081324259,8.007476635514019
Frankie_8019694,19213,0.2681517722375475,0.11935214727110979,0.5159493731848894,7.37782892213272
Freaked_0109838,19824,0.31799838579499595,0.05275554280009156,0.5140730543644862,7.281948004393995
Freddy s Dead The Final Nightmare_0101917,23736,0.2292298618132794,-0.002404134622884622,0.4524614960864955,8.165521978021978
Freddy vs Jason_5843012,23449,0.24052198387990958,-0.039482696427626585,0.47070265049400073,8.083533036631291
Free Fire_4158096,18457,0.21070596521644905,-0.013474299452560333,0.4437423102036628,6.276342624065261
Frequency_0186151,24313,0.27960350429811215,0.018144480625396663,0.4193882792356077,7.092646207295889
Friday the 13th Part 2_0082418,16658,0.27962540521070955,-0.006799012765071061,0.40832014507434666,9.362156092083099
Friday the 13th Part III_0083972,16658,0.27962540521070955,-0.006799012765071061,0.40832014507434666,9.362156092083099
Friday the 13th Part VI Jason Lives_0091080,15525,0.3015780998389694,-0.02685470808388819,0.5099859433365252,7.62426614481409
Friday the 13th Part VIII Jason Takes Manhattan_0097388,21299,0.2823137236489976,0.03194426306738978,0.45862310600389594,8.757959183673469
Friday the 13th_0758746,15488,0.27421229338842973,0.04824169842210548,0.4183050058050057,8.032642487046632
Friday_0113118,16491,0.2433448547692681,0.003211546629893404,0.4181695228308134,5.752584194731577
Fried Green Tomatoes_0101921,25370,0.24284588096176588,0.06884803195028781,0.46965906748374253,9.266520627966411
Friends with Benefits_1632708,15981,0.25768099618296725,0.1162950106821679,0.4778772372044062,6.5760557605576055
Fright Night_0089175,19675,0.2818297331639136,-0.0017676188335682365,0.5009285199396891,6.453176162409954
From Dusk Til Dawn_6146998,21802,0.24589487203008897,0.008553412535712892,0.45236185581405647,9.095953274926993
From Dusk Till Dawn_0116367,21373,0.24194076638749826,0.01262023887674929,0.45491252366252394,9.024462252214256
From Here to Eternity_0045793,32800,0.2313719512195122,0.07804951147409557,0.4709560924653089,8.151229202880556
From Here to Infirmity_0606185,32592,0.23585542464408443,0.07703084172543459,0.47006975105095355,8.156921539230385
From Russia with Love_0057076,23711,0.21057736915355743,0.025926140511958344,0.41136300336044773,7.4262960649594
Frost Nixon_0870111,19386,0.311668214175178,0.08794579666058865,0.4136388076005157,7.053352559480894
Frost Portrait of a Vampire_0212277,14354,0.3046537550508569,-0.0337095050865634,0.4724287336083736,10.915292353823089
Frozen River_0978759,16118,0.22819208338503535,-0.0013195386617416355,0.38291031942022064,6.884794578568403
Frozen_2294629,13412,0.24321503131524008,0.01709146417010626,0.479343832229862,7.050468262226847
Fruitvale Station_2334649,16085,0.2399751321106621,0.09004823761380105,0.4375359153678653,7.525700934579439
Full Body Massage_0113131,14296,0.2742025741466144,0.0970623350824213,0.46869310905896217,8.964956195244055
Full Metal Jacket_0093058,14197,0.2768190462773825,0.06437880782965862,0.4562398598259779,5.948804028535459
